name,ecosystem,purl,owner,owner_kind,owner_name,repository_url,description,latest_version,versions_count,first_release_at,latest_release_at,downloads,downloads_period,dependent_packages_count,dependent_repos_count,forks_count,open_issues_count,archived,fork,repo_size,total_committers,active_maintainer_count,dds,has_security_md,has_code_of_conduct,has_contributing,governance_files_count,advisory_count,max_cvss_score,max_epss_percentage,licenses,rankings_average,criticality,support_tier,health,substitutability,risk
symfony/http-kernel,packagist,pkg:composer/symfony/http-kernel,symfony,organization,Symfony,https://github.com/symfony/http-kernel,Provides a structured process for converting a Request into a Response,v8.0.5,813,2011-10-04T11:47:14.000Z,2026-01-28T10:46:31.000Z,802261204,total,5492,534064,92,1,False,False,7910,471,0,0.6887368678231126,False,False,False,0,7,8.1,0.76192,MIT,0.12753220697540055,0.974,foundation,0.3977,0.7804,0.5866
next,npm,pkg:npm/next,vercel,organization,Vercel,https://github.com/vercel/next.js,The React Framework,16.1.6,3620,2011-07-11T11:00:46.466Z,2026-01-27T21:54:07.626Z,32544543,last-month,8463,345645,26928,3564,False,False,2099508,3306,40,0.85734001226743,False,True,True,2,55,10.0,0.92751,MIT,0.12812390138443358,0.9739,commercial,0.8564,0.9899,0.1399
laravel/sanctum,packagist,pkg:composer/laravel/sanctum,laravel,organization,The Laravel Framework,https://github.com/laravel/sanctum,Laravel Sanctum provides a featherweight authentication system for SPAs and simple APIs.,v4.3.2,78,2020-01-20T16:57:40.000Z,2026-04-30T11:46:25.000Z,183459462,total,780,107031,282,0,False,False,356,74,4,0.7567567567567568,True,True,True,3,0,,,MIT,0.12818412880019492,0.9739,commercial,0.9357,0.4259,0.0626
react-router,npm,pkg:npm/react-router,remix-run,organization,Remix,https://github.com/remix-run/react-router,Declarative routing for React,7.13.0,1115,2022-03-18T22:15:01.371Z,2026-01-23T19:11:44.196Z,104981422,last-month,10588,1472795,10107,75,False,False,28222,965,5,0.7852664576802508,False,True,True,2,7,8.2,0.00374,MIT,0.12794593250763076,0.9739,foundation,0.8375,0.5562,0.1583
factory_bot,rubygems,pkg:gem/factory_bot,thoughtbot,,,https://github.com/thoughtbot/factory_bot,"factory_bot provides a framework and DSL for defining and using factories - less error-prone, more explicit, and all-around easier to work with than fixtures.",6.6.0,37,2017-01-27T19:18:19.452Z,2026-05-04T20:15:42.305Z,330036822,total,520,58193,2564,71,False,False,4214,298,2,0.6653193209377526,True,True,True,3,0,,,MIT,0.12823229000568684,0.9739,sole_maintainer,0.8305,0.6111,0.1651
@types/babel__template,npm,pkg:npm/%40types/babel__template,DefinitelyTyped,organization,DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped,TypeScript definitions for @babel/template,7.4.4,9,2018-07-25T22:30:18.240Z,2023-11-06T23:40:08.640Z,292209127,last-month,367,1904343,29732,685,False,False,692113,19548,11,0.9821946418643788,True,False,False,1,0,,,MIT,0.12842055134042998,0.9738,foundation,0.6188,0.7935,0.3712
react-router-dom,npm,pkg:npm/react-router-dom,remix-run,organization,Remix,https://github.com/remix-run/react-router,Declarative routing for React web applications,7.13.1,1030,2022-03-18T22:15:03.210Z,2026-02-23T16:55:28.686Z,90051065,last-month,23067,1455504,10301,139,False,False,32131,965,5,0.7852664576802508,False,True,True,2,0,,,MIT,0.12844789600630538,0.9738,foundation,0.8445,0.5613,0.1514
@storybook/addon-docs,npm,pkg:npm/%40storybook/addon-docs,storybookjs,organization,Storybook,https://github.com/storybookjs/storybook,Storybook Docs: Document UI components automatically with stories and MDX,10.2.8,2705,2023-11-22T15:16:36.743Z,2026-02-09T13:16:19.884Z,42476068,last-month,6150,36865,9743,2224,False,False,1060696,2189,17,0.7888277985484935,True,True,True,3,0,,,MIT,0.12902198162159031,0.9737,foundation,0.9255,0.6578,0.0725
pandas,conda,pkg:conda/pandas?repository_url=https://conda-forge.org,pandas-dev,organization,pandas,https://github.com/pandas-dev/pandas,,1.5.1,56,2022-10-03T15:48:01.286Z,2022-10-19T16:38:23.000Z,79410054,total,1663,11366,19217,3631,False,False,375628,3714,19,0.850954433497537,False,False,False,0,0,,,BSD-3-Clause,0.12977289742949835,0.9736,foundation,0.4627,0.652,0.5231
spatie/laravel-permission,packagist,pkg:composer/spatie/laravel-permission,spatie,organization,Spatie,https://github.com/spatie/laravel-permission,Permission handling for Laravel 12 and up,7.4.1,219,2015-09-15T15:32:36.000Z,2026-04-29T07:59:45.000Z,95728669,total,762,13830,1776,10,False,False,2827,235,1,0.534965034965035,False,False,False,0,0,,,MIT,0.1294879724497837,0.9736,commercial,0.4634,0.6304,0.5224
@types/hoist-non-react-statics,npm,pkg:npm/%40types/hoist-non-react-statics,DefinitelyTyped,organization,DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped,TypeScript definitions for hoist-non-react-statics,3.3.7,10,2018-07-30T23:19:24.029Z,2025-07-21T13:15:01.997Z,56698993,last-month,888,438610,30143,736,False,False,709447,19548,12,0.9821946418643788,True,False,False,1,0,,,MIT,0.12978041646371363,0.9736,foundation,0.7609,0.7941,0.2328
networkx,pypi,pkg:pypi/networkx,networkx,,,https://github.com/networkx/networkx,Python package for creating and manipulating graphs and networks,3.6.1,96,2007-04-13T01:51:37.000Z,2025-12-08T17:02:38.000Z,247803267,last-month,3160,55771,3503,338,False,False,96589,765,4,0.8008720930232558,False,True,True,2,0,,,BSD-3-Clause,0.12961437888117114,0.9736,sole_maintainer,0.8309,0.893,0.1646
lodash.difference,npm,pkg:npm/lodash.difference,lodash,organization,Lodash Utilities,https://github.com/lodash/lodash,The lodash method `_.difference` exported as a module.,4.5.0,23,2013-09-23T07:33:07.358Z,2016-08-13T17:38:01.190Z,47377085,last-month,508,167259,7155,142,False,False,49778,265,5,0.13113876622507692,True,False,True,2,0,,,MIT,0.13023217126195233,0.9735,foundation,0.4495,0.798,0.5359
org.springframework.boot:spring-boot-starter-jdbc,maven,pkg:maven/org.springframework.boot/spring-boot-starter-jdbc,spring-projects,organization,Spring,https://github.com/spring-projects/spring-boot,Starter for using JDBC with the HikariCP connection pool,4.0.6,286,2014-04-01T12:59:52.000Z,2026-04-23T15:18:44.000Z,,,1096,77184,41539,584,False,False,204187,1434,11,0.8287955699123212,False,False,True,1,0,,,"Apache License, Version 2.0",0.12999919852528655,0.9735,commercial,0.7855,0.8494,0.2088
lodash.isfunction,npm,pkg:npm/lodash.isfunction,lodash,organization,Lodash Utilities,https://github.com/lodash/lodash,The Lodash method `_.isFunction` exported as a module.,3.0.9,17,2013-09-23T07:37:35.768Z,2018-02-04T04:08:49.079Z,49752711,last-month,1158,114637,7142,142,False,False,49831,265,5,0.13113876622507692,True,False,True,2,0,,,MIT,0.1307569281002087,0.9734,foundation,0.4495,0.798,0.5359
puppeteer-core,npm,pkg:npm/puppeteer-core,puppeteer,organization,Puppeteer,https://github.com/puppeteer/puppeteer,A high-level API to control headless Chrome over the DevTools Protocol,24.43.1,332,2018-08-10T01:58:08.637Z,2026-05-11T10:52:23.610Z,49932791,last-month,1176,43700,9376,285,False,False,1326007,519,6,0.8209656208904753,True,False,True,2,0,,,Apache-2.0,0.1305880858324727,0.9734,foundation,0.871,0.791,0.1256
vite,npm,pkg:npm/vite,vitejs,organization,Vite,https://github.com/vitejs/vite,Native-ESM powered web dev build tool,8.0.3,719,2020-04-21T05:05:15.591Z,2026-03-26T06:14:20.929Z,223572701,last-month,31388,363358,7869,635,False,False,66071,1056,10,0.7413373037357878,False,True,True,2,19,8.7,0.89847,MIT,0.131299961339684,0.9733,foundation,0.8405,0.6414,0.1552
@storybook/addon-viewport,npm,pkg:npm/%40storybook/addon-viewport,storybookjs,organization,Storybook,https://github.com/storybookjs/storybook,Build responsive components by adjusting Storybook’s viewport size and orientation,9.0.8,2253,2023-11-22T15:17:19.463Z,2025-06-10T14:52:37.826Z,24083407,last-month,2846,37370,9743,2224,False,False,1060696,2189,17,0.7888277985484935,True,True,True,3,0,,,MIT,0.1311693907575712,0.9733,foundation,0.8699,0.6578,0.1266
@types/istanbul-lib-report,npm,pkg:npm/%40types/istanbul-lib-report,DefinitelyTyped,organization,DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped,TypeScript definitions for istanbul-lib-report,3.0.3,6,2017-08-31T14:06:11.229Z,2023-11-07T08:11:08.313Z,182970095,last-month,84,1972820,30143,736,False,False,709447,19548,12,0.9821946418643788,True,False,False,1,0,,,MIT,0.13110377514073462,0.9733,foundation,0.6189,0.8184,0.3709
mypy,pypi,pkg:pypi/mypy,python,organization,Python,https://github.com/python/mypy,Optional static typing for Python,2.1.0,138,2009-09-09T17:34:48.000Z,2026-05-11T18:36:23.000Z,160499845,last-month,6214,52771,2819,2979,False,False,68735,736,21,0.5993640699523053,False,False,True,1,0,,,MIT,0.13160139176496266,0.9732,foundation,0.7323,0.8793,0.2605
@storybook/components,npm,pkg:npm/%40storybook/components,storybookjs,organization,Storybook,https://github.com/storybookjs/storybook,Core Storybook Components,8.6.15,2160,2023-11-22T15:23:11.456Z,2025-12-17T13:28:13.318Z,31644815,last-month,747,65717,9298,2082,False,False,911466,2220,17,0.7767273411410565,True,True,True,3,0,,,MIT,0.13171525811563398,0.9732,foundation,0.9102,0.6542,0.0874
ecto,hex,pkg:hex/ecto,elixir-ecto,organization,elixir-ecto,https://github.com/elixir-ecto/ecto,A toolkit for data mapping and language integrated query for Elixir,3.13.5,190,2014-05-01T20:05:50.000Z,2025-11-09T08:10:52.139Z,137875200,total,812,12249,1469,13,False,False,16360,796,5,0.660808767951625,False,False,False,0,2,9.8,0.00601,Apache-2.0,0.131671912133085,0.9732,foundation,0.6225,0.7435,0.3674
lodash.isnumber,npm,pkg:npm/lodash.isnumber,lodash,organization,Lodash Utilities,https://github.com/lodash/lodash,The lodash method `_.isNumber` exported as a module.,3.0.3,11,2013-09-23T07:38:02.142Z,2016-02-03T07:28:49.514Z,148775673,last-month,367,615644,6935,71,False,False,48151,335,0,0.14945026847353615,True,False,True,2,0,,,MIT,0.13146881037180824,0.9732,foundation,0.204,0.7979,0.7747
Crashlytics,cocoapods,pkg:cocoapods/Crashlytics,,,,,"Best and lightest-weight crash reporting for mobile, desktop and tvOS.",3.14.0,43,2022-04-06T13:48:44.991Z,2022-04-06T13:48:44.991Z,,,39,4482,,,False,False,,,0,,False,False,False,0,0,,,Commercial,0.13232541410216947,0.9731,sole_maintainer,0.125,0.1095,0.8515
cweagans/composer-patches,packagist,pkg:composer/cweagans/composer-patches,cweagans,user,Cameron Eagans,https://github.com/cweagans/composer-patches,Provides a way to patch Composer packages.,2.0.0,21,2015-04-22T23:04:07.000Z,2025-10-30T23:44:22.000Z,97695707,total,710,4068,239,26,False,False,1879,56,1,0.31137724550898205,True,True,True,3,0,,,BSD-3-Clause,0.13229938531920946,0.9731,sole_maintainer,0.6163,0.6171,0.3734
nokogiri,rubygems,pkg:gem/nokogiri,sparklemotion,organization,Sparkle Motion,https://github.com/sparklemotion/nokogiri,"Nokogiri (鋸) makes it easy and painless to work with XML and HTML from Ruby. It provides a
sensible, easy-to-understand API for reading, writing, modifying, and querying documents. It is
fast and standards-compliant by relying on native parsers like libxml2, libgumbo, or xerces.
",1.19.3,1176,2009-07-25T18:05:15.000Z,2026-04-27T21:16:23.955Z,1181951338,total,8056,1093699,938,108,False,False,38791,265,3,0.5179534597010325,True,True,True,3,53,9.8,0.21989,MIT,0.1323208557739841,0.9731,foundation,0.8754,0.8509,0.1212
lodash.truncate,npm,pkg:npm/lodash.truncate,lodash,,,https://github.com/lodash/lodash,The lodash method `_.truncate` exported as a module.,4.4.2,11,2016-01-13T11:17:57.200Z,2016-08-13T17:46:24.002Z,63372033,last-month,304,626800,7133,141,False,False,49831,265,0,0.13113876622507692,True,False,True,2,0,,,MIT,0.1319433872788942,0.9731,sole_maintainer,0.1995,0.7365,0.779
org.apache.taglibs:taglibs-standard-impl,maven,pkg:maven/org.apache.taglibs/taglibs-standard-impl,,,,http://svn.apache.org/viewvc/tomcat/taglibs/standard/tags/taglibs-standard-1.2.5/impl,An implementation of the JSP Standard Tag Library (JSTL).,1.2.5,3,2013-11-14T02:48:09.000Z,2015-03-10T16:11:33.000Z,,,417,5226,,,False,False,,,0,,False,False,False,0,1,0.0,0.03808,"Apache-2.0,Apache-2.0",0.1326138680602135,0.973,sole_maintainer,0.125,0.3333,0.8514
laravel/sail,packagist,pkg:composer/laravel/sail,laravel,organization,The Laravel Framework,https://github.com/laravel/sail,Docker files for running a basic Laravel application.,v1.58.0,171,2020-12-04T15:56:52.000Z,2026-04-27T13:38:34.000Z,195613433,total,600,122698,458,0,False,False,481,114,3,0.7040229885057472,True,True,True,3,0,,,MIT,0.13246236577540804,0.973,commercial,0.9219,0.4168,0.076
bacon/bacon-qr-code,packagist,pkg:composer/bacon/bacon-qr-code,Bacon,organization,Bacon,https://github.com/Bacon/BaconQrCode,BaconQrCode is a QR code generator for PHP.,v3.1.1,20,2013-08-27T10:20:42.000Z,2026-04-05T21:06:35.000Z,174880997,total,235,13559,213,17,False,False,396,31,0,0.4277456647398844,False,False,False,0,0,,,BSD-2-Clause,0.13339950339854997,0.9729,foundation,0.3479,0.5961,0.6344
@types/fs-extra,npm,pkg:npm/%40types/fs-extra,DefinitelyTyped,organization,DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped,TypeScript definitions for fs-extra,11.0.4,76,2016-05-17T04:59:16.390Z,2023-11-07T20:15:59.748Z,55805989,last-month,17213,137977,30143,736,False,False,709447,19548,12,0.9821946418643788,True,False,False,1,0,,,MIT,0.13324396555288237,0.9729,foundation,0.619,0.8528,0.3707
@types/eslint-scope,npm,pkg:npm/%40types/eslint-scope,DefinitelyTyped,organization,DefinitelyTyped,,"Stub TypeScript definitions entry for eslint-scope, which provides its own types definitions",9.1.0,13,2018-02-18T01:54:10.920Z,2026-02-21T05:22:47.769Z,132198038,last-month,94,1270808,29778,681,False,False,701126,19548,13,0.9821946418643788,True,False,False,1,0,,,MIT,0.1334264977841956,0.9729,foundation,0.8099,0.8055,0.1849
@types/validator,npm,pkg:npm/%40types/validator,DefinitelyTyped,organization,DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped,TypeScript definitions for validator,13.15.10,94,2016-05-17T19:11:21.194Z,2025-11-17T21:33:59.871Z,56594910,last-month,2087,88394,30143,736,False,False,709447,19548,12,0.9821946418643788,True,False,False,1,0,,,MIT,0.1338773042114246,0.9728,foundation,0.7881,0.8528,0.2061
github.com/spf13/viper,go,pkg:golang/github.com/spf13/viper,spf13,,,https://github.com/spf13/viper,,v1.21.0,44,2017-07-23T05:52:07.000Z,2025-09-08T16:56:14.000Z,,,37067,97868,2097,123,False,False,1625,184,2,0.6526576019777504,False,False,False,0,0,,,MIT,0.13377452575749954,0.9728,sole_maintainer,0.523,0.5577,0.464
@storybook/core-events,npm,pkg:npm/%40storybook/core-events,storybookjs,organization,Storybook,https://github.com/storybookjs/storybook,Event names used in storybook core,8.6.15,2096,2023-11-22T15:20:34.476Z,2025-12-17T13:28:13.320Z,33016329,last-month,532,62551,9713,2221,False,False,1058045,2189,15,0.7888277985484935,True,True,True,3,0,,,MIT,0.13366835299068566,0.9728,foundation,0.9132,0.6578,0.0844
leveldb-library,cocoapods,pkg:cocoapods/leveldb-library,firebase,organization,Firebase,https://github.com/firebase/leveldb,A fast key-value storage library,1.22.6,13,2019-05-03T20:24:26.000Z,2024-10-30T09:56:46.929Z,,,15,12292,14,0,False,True,1561,,1,,False,False,True,1,0,,,New BSD,0.1339566773905031,0.9728,bernies,0.4134,0.4803,0.5706
dragonmantank/cron-expression,packagist,pkg:composer/dragonmantank/cron-expression,dragonmantank,user,Chris Tankersley,https://github.com/dragonmantank/cron-expression,CRON for PHP: Calculate the next or previous run date and determine if a CRON expression is due,v3.6.0,29,2012-07-15T21:19:48.000Z,2025-10-31T18:51:33.000Z,491764589,total,351,367090,123,21,False,True,447,73,1,0.7482014388489209,False,False,False,0,0,,,MIT,0.13482558239028766,0.9726,bernies,0.4757,0.6352,0.5099
doctrine/data-fixtures,packagist,pkg:composer/doctrine/data-fixtures,doctrine,organization,Doctrine,https://github.com/doctrine/data-fixtures,Data Fixtures for all Doctrine Object Managers,2.2.1,46,2012-01-12T01:51:30.000Z,2026-04-01T13:56:01.000Z,139538128,total,513,18202,227,47,False,False,648,112,0,0.8794520547945206,False,False,False,0,0,,,MIT,0.13462185682003944,0.9726,foundation,0.4598,0.6658,0.5254
sentry/sentry,packagist,pkg:composer/sentry/sentry,getsentry,organization,Sentry,https://github.com/getsentry/sentry-php,PHP SDK for Sentry (http://sentry.io),4.19.1,161,2012-02-01T08:14:45.000Z,2025-12-02T15:57:41.000Z,218708487,total,263,5893,466,24,False,False,4769,237,3,0.7475247524752475,False,False,True,1,0,,,MIT,0.13470334704813872,0.9726,foundation,0.7328,0.7478,0.2599
consolidation/robo,packagist,pkg:composer/consolidation/robo,consolidation,organization,Consolidation,https://github.com/consolidation/robo,Modern task runner,5.1.1,107,2014-01-25T02:06:54.000Z,2025-11-14T23:30:05.000Z,64659181,total,424,4241,304,180,False,False,20443,171,2,0.5141442715700142,False,False,True,1,0,,,MIT,0.1349478177324366,0.9726,foundation,0.5871,0.7511,0.4016
gedmo/doctrine-extensions,packagist,pkg:composer/gedmo/doctrine-extensions,doctrine-extensions,organization,Doctrine Extensions,https://github.com/doctrine-extensions/DoctrineExtensions,Doctrine behavioral extensions,v3.22.0,95,2012-01-21T20:19:26.000Z,2025-12-13T19:37:35.000Z,121589068,total,396,5376,1268,68,False,False,9128,502,2,0.7848699763593381,False,False,True,1,0,,,MIT,0.13507005307458556,0.9725,foundation,0.6614,0.7785,0.3293
@storybook/addon-controls,npm,pkg:npm/%40storybook/addon-controls,storybookjs,organization,Storybook,https://github.com/storybookjs/storybook,Interact with component inputs dynamically in the Storybook UI,9.0.8,1743,2023-11-22T15:16:30.455Z,2025-06-10T14:52:22.924Z,24050176,last-month,1451,36423,9713,2221,False,False,1058045,2189,15,0.7888277985484935,True,True,True,3,0,,,MIT,0.13517012721870472,0.9725,foundation,0.8699,0.6578,0.1265
meta,pub,pkg:pub/meta,dart-lang,organization,Dart,https://github.com/dart-lang/sdk,Annotations used to express developer intentions that can't otherwise be deduced by statically analyzing source code.,1.18.2,117,2012-11-30T21:24:54.760Z,2026-03-17T13:33:04.834Z,,,4743,237855,1809,8419,False,False,1606528,696,22,0.8999427467952761,True,False,True,2,0,,,bsd-3-clause,0.1359267829966435,0.9724,commercial,0.8782,0.9443,0.1184
lodash.once,npm,pkg:npm/lodash.once,lodash,organization,Lodash Utilities,https://github.com/lodash/lodash,The lodash method `_.once` exported as a module.,4.1.1,12,2013-09-23T07:39:45.509Z,2016-08-13T17:42:47.106Z,160958290,last-month,250,731125,7155,142,False,False,49778,265,5,0.13113876622507692,True,False,True,2,0,,,MIT,0.13584045817636262,0.9724,foundation,0.4495,0.798,0.5353
